date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:58:18	168543/168543	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:58:16%20GMT	https://etech.co.ke/product-category/spare-parts/opc-drums/?min_price=0&max_price=1250	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/opc-drums/indexcbfa.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:58:27	187505/187505	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:58:25%20GMT	https://etech.co.ke/product-category/spare-parts/opc-drums/?min_price=1250&max_price=2500	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/opc-drums/index3515.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:58:28	180638/180638	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:58:26%20GMT	https://etech.co.ke/product-category/spare-parts/opc-drums/?min_price=2500&max_price=3750	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/opc-drums/index8bb1.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:58:28	194367/194367	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:58:26%20GMT	https://etech.co.ke/product-category/spare-parts/opc-drums/?min_price=3750&max_price=5000	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/opc-drums/index8426.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:58:37	204824/204824	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:58:35%20GMT	https://etech.co.ke/product-category/spare-parts/opc-drums/?add-to-cart=15077	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/opc-drums/index5b73.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:58:39	194992/194992	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:58:36%20GMT	https://etech.co.ke/product/ricoh-mp-c2800-drum/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/ricoh-mp-c2800-drum/index.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:58:39	204825/204825	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:58:36%20GMT	https://etech.co.ke/product-category/spare-parts/opc-drums/?add-to-cart=15129	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/opc-drums/index13ae.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:58:48	204831/204831	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:58:46%20GMT	https://etech.co.ke/product-category/spare-parts/opc-drums/?add-to-cart=15080	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/opc-drums/indexdce0.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:58:49	195329/195329	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:58:47%20GMT	https://etech.co.ke/product/ricoh-drum-mp-c2003/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/ricoh-drum-mp-c2003/index.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:58:50	204829/204829	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:58:47%20GMT	https://etech.co.ke/product-category/spare-parts/opc-drums/?add-to-cart=15079	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/opc-drums/index2ac1.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:58:53	204825/204825	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:58:51%20GMT	https://etech.co.ke/product-category/spare-parts/opc-drums/?add-to-cart=15078	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/opc-drums/index3a53.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:58:58	195148/195148	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:58:55%20GMT	https://etech.co.ke/product/ricoh-mp-171-drum/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/ricoh-mp-171-drum/index.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:59:00	204821/204821	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:58:57%20GMT	https://etech.co.ke/product-category/spare-parts/opc-drums/?add-to-cart=15076	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/opc-drums/indexf49e.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:59:01	204820/204820	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:58:58%20GMT	https://etech.co.ke/product-category/spare-parts/opc-drums/?add-to-cart=15074	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/opc-drums/index3ba4.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:59:06	204829/204829	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:03%20GMT	https://etech.co.ke/product-category/spare-parts/opc-drums/?add-to-cart=15073	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/opc-drums/indexab7d.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:59:07	180724/180724	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:05%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?filter_brand=konica-minolta	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index61c7.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
06:59:12	184228/184228	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:10%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?filter_brand=kyocera	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index8eeb.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
06:59:14	199462/199462	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:12%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?filter_brand=ricoh	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index453a.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
06:59:20	213961/213961	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:18%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?per_page=9	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/indexca5c.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
06:59:21	213976/213976	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:19%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?per_page=12	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index1c07.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
06:59:27	213977/213977	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:25%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?per_page=18	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index27e6.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
06:59:28	213977/213977	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:26%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?per_page=24	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/indexbd2b.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
06:59:36	214322/214322	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:34%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?shop_view=grid&per_row=3	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/indexcc7b.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
06:59:37	214317/214317	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:34%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?shop_view=grid&per_row=4	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index475d.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
06:59:41	11339/11339	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c0a7cdb4af689b37d2f4da31153c0b24-gzip%22	https://etech.co.ke/product-category/spare-parts/opc-drums/feed/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/opc-drums/feed/index.html	(from https://etech.co.ke/product-category/spare-parts/opc-drums/)
06:59:44	214191/214191	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:43%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?orderby=popularity	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index5156.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
06:59:44	214330/214330	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:42%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?shop_view=grid&per_row=5	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index5902.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
06:59:51	214127/214127	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:46%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?orderby=rating	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/indexa0bc.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
06:59:51	214082/214082	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:49%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?orderby=date	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index729c.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
06:59:52	214094/214094	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:49%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?orderby=price	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index28f0.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:00:02	214199/214199	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2003:59:59%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?orderby=price-desc	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index6a50.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:00:06	188575/188575	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:00:04%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?min_price=0&max_price=7500	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index2d2c.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:00:08	204379/204379	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:00:05%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?min_price=7500&max_price=15000	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index1584.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:00:26	185421/185421	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:00:25%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?min_price=22500&max_price=30000	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index22ec.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:00:28	185354/185354	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:00:24%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?min_price=15000&max_price=22500	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index7aed.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:00:31	215490/215490	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:00:26%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?add-to-cart=15152	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/indexdcb7.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:00:43	215486/215486	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:00:38%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?add-to-cart=15148	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index6b92.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:00:44	195788/195788	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:00:38%20GMT	https://etech.co.ke/product/ricoh-mp401-fuser-unit/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/ricoh-mp401-fuser-unit/index.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:00:45	215474/215474	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:00:40%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?add-to-cart=15147	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index39d5.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:00:51	13334/13334	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c0a7cdb4af689b37d2f4da31153c0b24-gzip%22	https://etech.co.ke/product-category/spare-parts/fuser-units/feed/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/feed/index.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:00:55	195698/195698	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:00:50%20GMT	https://etech.co.ke/product/kyocera-km-180-fuser-unit/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-km-180-fuser-unit/index.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:00:56	215496/215496	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:00:52%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?add-to-cart=15142	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/indexa579.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:00:57	215487/215487	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:00:51%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?add-to-cart=15143	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/indexebe6.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:01:05	215505/215505	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:00%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?add-to-cart=15140	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/indexdbcd.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:01:07	4347/4347	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c0a7cdb4af689b37d2f4da31153c0b24-gzip%22	https://etech.co.ke/product-category/spare-parts/fuser-belts/feed/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/feed/index.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:08	196915/196915	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:05%20GMT	https://etech.co.ke/product/fuser-unit-3502/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/fuser-unit-3502/index.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:01:10	215497/215497	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:05%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?add-to-cart=15132	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index71f0.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:01:10	215446/215446	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:05%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-units/?add-to-cart=14706	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-units/index541b.html	(from https://etech.co.ke/product-category/spare-parts/fuser-units/)
07:01:13	177137/177137	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:10%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?filter_brand=ricoh	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/index453a.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:16	180003/180003	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:13%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?per_page=9	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/indexca5c.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:19	180013/180013	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:16%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?per_page=12	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/index1c07.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:23	180014/180014	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:18%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?per_page=18	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/index27e6.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:23	180014/180014	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:20%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?per_page=24	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/indexbd2b.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:25	180224/180224	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:21%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?shop_view=grid&per_row=3	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/indexcc7b.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:26	180223/180223	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:23%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?shop_view=grid&per_row=4	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/index475d.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:32	180229/180229	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:28%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?shop_view=grid&per_row=5	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/index5902.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:35	180101/180101	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:33%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?orderby=popularity	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/index5156.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:38	180058/180058	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:35%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?orderby=rating	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/indexa0bc.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:39	180037/180037	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:36%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?orderby=date	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/index729c.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:41	180055/180055	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:39%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?orderby=price	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/index28f0.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:43	180110/180110	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:40%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?orderby=price-desc	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/index6a50.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:46	195743/195743	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:43%20GMT	https://etech.co.ke/product/ricoh-mp-c5501-fuser-belt/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/ricoh-mp-c5501-fuser-belt/index.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:48	181596/181596	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:46%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?add-to-cart=15145	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/index865e.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:52	195215/195215	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:48%20GMT	https://etech.co.ke/product/ricoh-mp-c2800-fuser-belt/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/ricoh-mp-c2800-fuser-belt/index.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:52	181598/181598	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:50%20GMT	https://etech.co.ke/product-category/spare-parts/fuser-belts/?add-to-cart=15144	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/fuser-belts/indexb290.html	(from https://etech.co.ke/product-category/spare-parts/fuser-belts/)
07:01:54	186292/186292	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:51%20GMT	https://etech.co.ke/product-category/spare-parts/drum-units/?filter_brand=konica-minolta	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/drum-units/index61c7.html	(from https://etech.co.ke/product-category/spare-parts/drum-units/)
07:01:58	195242/195242	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:55%20GMT	https://etech.co.ke/product-category/spare-parts/drum-units/?filter_brand=kyocera	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/drum-units/index8eeb.html	(from https://etech.co.ke/product-category/spare-parts/drum-units/)
07:02:02	192041/192041	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:01:59%20GMT	https://etech.co.ke/product-category/spare-parts/drum-units/?filter_brand=ricoh	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/drum-units/index453a.html	(from https://etech.co.ke/product-category/spare-parts/drum-units/)
07:02:04	215889/215889	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:02:01%20GMT	https://etech.co.ke/product-category/spare-parts/drum-units/?per_page=9	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/drum-units/indexca5c.html	(from https://etech.co.ke/product-category/spare-parts/drum-units/)
07:02:12	223027/223027	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:02:10%20GMT	https://etech.co.ke/product-category/spare-parts/drum-units/?per_page=12	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/drum-units/index1c07.html	(from https://etech.co.ke/product-category/spare-parts/drum-units/)
07:02:14	223025/223025	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:02:12%20GMT	https://etech.co.ke/product-category/spare-parts/drum-units/?per_page=18	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/drum-units/index27e6.html	(from https://etech.co.ke/product-category/spare-parts/drum-units/)
07:02:17	223025/223025	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:02:14%20GMT	https://etech.co.ke/product-category/spare-parts/drum-units/?per_page=24	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/drum-units/indexbd2b.html	(from https://etech.co.ke/product-category/spare-parts/drum-units/)
07:02:18	223364/223364	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:02:16%20GMT	https://etech.co.ke/product-category/spare-parts/drum-units/?shop_view=grid&per_row=3	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/drum-units/indexcc7b.html	(from https://etech.co.ke/product-category/spare-parts/drum-units/)
07:02:21	223350/223350	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:02:18%20GMT	https://etech.co.ke/product-category/spare-parts/drum-units/?shop_view=grid&per_row=4	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/drum-units/index475d.html	(from https://etech.co.ke/product-category/spare-parts/drum-units/)
07:02:24	223382/223382	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:02:22%20GMT	https://etech.co.ke/product-category/spare-parts/drum-units/?shop_view=grid&per_row=5	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/drum-units/index5902.html	(from https://etech.co.ke/product-category/spare-parts/drum-units/)
07:02:27	223320/223320	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:02:25%20GMT	https://etech.co.ke/product-category/spare-parts/drum-units/?orderby=popularity	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/drum-units/index5156.html	(from https://etech.co.ke/product-category/spare-parts/drum-units/)
07:02:28	223225/223225	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:02:26%20GMT	https://etech.co.ke/product-category/spare-parts/drum-units/?orderby=rating	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/drum-units/indexa0bc.html	(from https://etech.co.ke/product-category/spare-parts/drum-units/)
07:02:30	223206/223206	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:02:27%20GMT	https://etech.co.ke/product-category/spare-parts/drum-units/?orderby=date	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/drum-units/index729c.html	(from https://etech.co.ke/product-category/spare-parts/drum-units/)
